Year,Month,Temp_Anomaly,Date,5yr_moving_avg,10yr_moving_avg,Month_Num,Season_Spring,Season_Summer,Season_Winter,Data_Type,Predicted Anomaly
1966,Aug,-0.09,1966-08-01,-0.084,-0.0259999999999999,8.0,False,True,False,Actual,
1967,Aug,0.01,1967-08-01,-0.032,-0.0279999999999999,8.0,False,True,False,Actual,
1968,Aug,-0.08,1968-08-01,-0.044,-0.0109999999999999,8.0,False,True,False,Actual,
1969,Aug,0.04,1969-08-01,-0.028,-0.0279999999999999,8.0,False,True,False,Actual,
1970,Aug,-0.1,1970-08-01,0.0019999999999999,0.004,8.0,False,True,False,Actual,
1971,Aug,-0.01,1971-08-01,0.0279999999999999,-0.0089999999999999,8.0,False,True,False,Actual,
1972,Aug,0.16,1972-08-01,0.0399999999999999,-0.0119999999999999,8.0,False,True,False,Actual,
1973,Aug,0.05,1973-08-01,0.0259999999999999,0.005,8.0,False,True,False,Actual,
1974,Aug,0.1,1974-08-01,0.0039999999999999,-0.0009999999999999,8.0,False,True,False,Actual,
1975,Aug,-0.17,1975-08-01,0.0079999999999999,0.011,8.0,False,True,False,Actual,
1976,Aug,-0.12,1976-08-01,-0.03,0.039,8.0,False,True,False,Actual,
1977,Aug,0.18,1977-08-01,-0.018,0.075,8.0,False,True,False,Actual,
1978,Aug,-0.14,1978-08-01,0.0519999999999999,0.062,8.0,False,True,False,Actual,
1979,Aug,0.16,1979-08-01,0.1459999999999999,0.093,8.0,False,True,False,Actual,
1980,Aug,0.18,1980-08-01,0.1159999999999999,0.102,8.0,False,True,False,Actual,
1981,Aug,0.35,1981-08-01,0.216,0.1359999999999999,8.0,False,True,False,Actual,
1982,Aug,0.03,1982-08-01,0.2219999999999999,0.164,8.0,False,True,False,Actual,
1983,Aug,0.36,1983-08-01,0.2199999999999999,0.1709999999999999,8.0,False,True,False,Actual,
1984,Aug,0.19,1984-08-01,0.182,0.224,8.0,False,True,False,Actual,
1985,Aug,0.17,1985-08-01,0.2259999999999999,0.2409999999999999,8.0,False,True,False,Actual,
1986,Aug,0.16,1986-08-01,0.2319999999999999,0.257,8.0,False,True,False,Actual,
1987,Aug,0.25,1987-08-01,0.26,0.261,8.0,False,True,False,Actual,
1988,Aug,0.39,1988-08-01,0.2939999999999999,0.266,8.0,False,True,False,Actual,
1989,Aug,0.33,1989-08-01,0.3399999999999999,0.241,8.0,False,True,False,Actual,
1990,Aug,0.34,1990-08-01,0.306,0.243,8.0,False,True,False,Actual,
1991,Aug,0.39,1991-08-01,0.25,0.271,8.0,False,True,False,Actual,
1992,Aug,0.08,1992-08-01,0.2259999999999999,0.303,8.0,False,True,False,Actual,
1993,Aug,0.11,1993-08-01,0.2479999999999999,0.319,8.0,False,True,False,Actual,
1994,Aug,0.21,1994-08-01,0.2659999999999999,0.345,8.0,False,True,False,Actual,
1995,Aug,0.45,1995-08-01,0.3319999999999999,0.343,8.0,False,True,False,Actual,
1996,Aug,0.48,1996-08-01,0.44,0.351,8.0,False,True,False,Actual,
1997,Aug,0.41,1997-08-01,0.4599999999999999,0.361,8.0,False,True,False,Actual,
1998,Aug,0.65,1998-08-01,0.4539999999999999,0.406,8.0,False,True,False,Actual,
1999,Aug,0.31,1999-08-01,0.4559999999999999,0.4589999999999999,8.0,False,True,False,Actual,
2000,Aug,0.42,2000-08-01,0.48,0.483,8.0,False,True,False,Actual,
2001,Aug,0.49,2001-08-01,0.478,0.4979999999999999,8.0,False,True,False,Actual,
2002,Aug,0.53,2002-08-01,0.506,0.52,8.0,False,True,False,Actual,
2003,Aug,0.64,2003-08-01,0.542,0.525,8.0,False,True,False,Actual,
2004,Aug,0.45,2004-08-01,0.584,0.5289999999999999,8.0,False,True,False,Actual,
2005,Aug,0.6,2005-08-01,0.5700000000000001,0.565,8.0,False,True,False,Actual,
2006,Aug,0.7,2006-08-01,0.5799999999999998,0.598,8.0,False,True,False,Actual,
2008,Aug,0.46,2008-08-01,0.624,0.615,8.0,False,True,False,Actual,
2009,Aug,0.69,2009-08-01,0.654,0.6319999999999999,8.0,False,True,False,Actual,
2010,Aug,0.67,2010-08-01,0.6460000000000001,0.651,8.0,False,True,False,Actual,
2011,Aug,0.75,2011-08-01,0.694,0.6849999999999999,8.0,False,True,False,Actual,
2012,Aug,0.66,2012-08-01,0.7220000000000001,0.7030000000000001,8.0,False,True,False,Actual,
2013,Aug,0.7,2013-08-01,0.746,0.728,8.0,False,True,False,Actual,
2014,Aug,0.83,2014-08-01,0.752,0.763,8.0,False,True,False,Actual,
2015,Aug,0.79,2015-08-01,0.8099999999999999,0.789,8.0,False,True,False,Actual,
2018,Aug,0.78,2018-08-01,0.8320000000000001,0.841,8.0,False,True,False,Actual,
2019,Aug,0.95,2019-08-01,0.8560000000000001,0.75,8.0,False,True,False,Actual,
2021,Aug,0.81,2021-08-01,0.936,0.6679999999999999,8.0,False,True,False,Actual,
2022,Aug,0.95,2022-08-01,0.748,0.583,8.0,False,True,False,Actual,
2023,Aug,1.19,2023-08-01,0.526,0.477,8.0,False,True,False,Actual,
1880,Sep,-0.16,1880-09-01,0.3339999999999999,0.37,9.0,False,False,False,Actual,
1881,Sep,-0.16,1881-09-01,0.0979999999999999,0.263,9.0,False,False,False,Actual,
1882,Sep,-0.15,1882-09-01,-0.196,0.1439999999999999,9.0,False,False,False,Actual,
1883,Sep,-0.23,1883-09-01,-0.222,0.0509999999999999,9.0,False,False,False,Actual,
1884,Sep,-0.28,1884-09-01,-0.238,-0.068,9.0,False,False,False,Actual,
1885,Sep,-0.29,1885-09-01,-0.232,-0.224,9.0,False,False,False,Actual,
1886,Sep,-0.24,1886-09-01,-0.234,-0.2239999999999999,9.0,False,False,False,Actual,
1888,Sep,-0.12,1888-09-01,-0.252,-0.225,9.0,False,False,False,Actual,
1889,Sep,-0.24,1889-09-01,-0.226,-0.238,9.0,False,False,False,Actual,
1890,Sep,-0.37,1890-09-01,-0.212,-0.2279999999999999,9.0,False,False,False,Actual,
1891,Sep,-0.16,1891-09-01,-0.244,-0.208,9.0,False,False,False,Actual,
1892,Sep,-0.17,1892-09-01,-0.222,-0.188,9.0,False,False,False,Actual,
1894,Sep,-0.28,1894-09-01,-0.164,-0.186,9.0,False,False,False,Actual,
1895,Sep,-0.13,1895-09-01,-0.15,-0.179,9.0,False,False,False,Actual,
1896,Sep,-0.08,1896-09-01,-0.16,-0.161,9.0,False,False,False,Actual,
1897,Sep,-0.09,1897-09-01,-0.114,-0.147,9.0,False,False,False,Actual,
1898,Sep,-0.22,1898-09-01,-0.1,-0.16,9.0,False,False,False,Actual,
1899,Sep,-0.05,1899-09-01,-0.13,-0.193,9.0,False,False,False,Actual,
1900,Sep,-0.06,1900-09-01,-0.17,-0.221,9.0,False,False,False,Actual,
1901,Sep,-0.23,1901-09-01,-0.226,-0.228,9.0,False,False,False,Actual,
1902,Sep,-0.29,1902-09-01,-0.328,-0.249,9.0,False,False,False,Actual,
1903,Sep,-0.5,1903-09-01,-0.356,-0.275,9.0,False,False,False,Actual,
1904,Sep,-0.56,1904-09-01,-0.368,-0.289,9.0,False,False,False,Actual,
1905,Sep,-0.2,1905-09-01,-0.38,-0.323,9.0,False,False,False,Actual,
1906,Sep,-0.29,1906-09-01,-0.352,-0.358,9.0,False,False,False,Actual,
1907,Sep,-0.35,1907-09-01,-0.318,-0.393,9.0,False,False,False,Actual,
1908,Sep,-0.36,1908-09-01,-0.36,-0.399,9.0,False,False,False,Actual,
1910,Sep,-0.39,1910-09-01,-0.418,-0.366,9.0,False,False,False,Actual,
1911,Sep,-0.41,1911-09-01,-0.418,-0.331,9.0,False,False,False,Actual,
1912,Sep,-0.58,1912-09-01,-0.38,-0.347,9.0,False,False,False,Actual,
1913,Sep,-0.35,1913-09-01,-0.344,-0.3409999999999999,9.0,False,False,False,Actual,
1914,Sep,-0.17,1914-09-01,-0.3339999999999999,-0.324,9.0,False,False,False,Actual,
1915,Sep,-0.21,1915-09-01,-0.264,-0.3139999999999999,9.0,False,False,False,Actual,
1916,Sep,-0.36,1916-09-01,-0.23,-0.297,9.0,False,False,False,Actual,
1917,Sep,-0.23,1917-09-01,-0.248,-0.275,9.0,False,False,False,Actual,
1918,Sep,-0.18,1918-09-01,-0.25,-0.252,9.0,False,False,False,Actual,
1919,Sep,-0.26,1919-09-01,-0.216,-0.248,9.0,False,False,False,Actual,
1920,Sep,-0.22,1920-09-01,-0.24,-0.263,9.0,False,False,False,Actual,
1921,Sep,-0.19,1921-09-01,-0.266,-0.262,9.0,False,False,False,Actual,
1922,Sep,-0.35,1922-09-01,-0.2780000000000001,-0.24,9.0,False,False,False,Actual,
1923,Sep,-0.31,1923-09-01,-0.274,-0.23,9.0,False,False,False,Actual,
1924,Sep,-0.32,1924-09-01,-0.264,-0.233,9.0,False,False,False,Actual,
1925,Sep,-0.2,1925-09-01,-0.22,-0.233,9.0,False,False,False,Actual,
1926,Sep,-0.14,1926-09-01,-0.2,-0.227,9.0,False,False,False,Actual,
1927,Sep,-0.13,1927-09-01,-0.188,-0.215,9.0,False,False,False,Actual,
1928,Sep,-0.21,1928-09-01,-0.18,-0.19,9.0,False,False,False,Actual,
1929,Sep,-0.26,1929-09-01,-0.166,-0.188,9.0,False,False,False,Actual,
1930,Sep,-0.16,1930-09-01,-0.16,-0.171,9.0,False,False,False,Actual,
1931,Sep,-0.07,1931-09-01,-0.176,-0.172,9.0,False,False,False,Actual,
1932,Sep,-0.1,1932-09-01,-0.154,-0.167,9.0,False,False,False,Actual,
1933,Sep,-0.29,1933-09-01,-0.164,-0.145,9.0,False,False,False,Actual,
1934,Sep,-0.15,1934-09-01,-0.168,-0.123,9.0,False,False,False,Actual,
1935,Sep,-0.21,1935-09-01,-0.13,-0.104,9.0,False,False,False,Actual,
1936,Sep,-0.09,1936-09-01,-0.07,-0.073,9.0,False,False,False,Actual,
1937,Sep,0.09,1937-09-01,-0.054,-0.064,9.0,False,False,False,Actual,
1938,Sep,0.01,1938-09-01,0.0179999999999999,-0.057,9.0,False,False,False,Actual,
1939,Sep,-0.07,1939-09-01,0.0399999999999999,-0.023,9.0,False,False,False,Actual,
1940,Sep,0.15,1940-09-01,0.0159999999999999,0.0199999999999999,9.0,False,False,False,Actual,
1941,Sep,0.02,1941-09-01,0.0239999999999999,0.0609999999999999,9.0,False,False,False,Actual,
1942,Sep,-0.03,1942-09-01,0.0939999999999999,0.0619999999999999,9.0,False,False,False,Actual,
1943,Sep,0.05,1943-09-01,0.1039999999999999,0.0409999999999999,9.0,False,False,False,Actual,
1944,Sep,0.28,1944-09-01,0.0839999999999999,0.0259999999999999,9.0,False,False,False,Actual,
1945,Sep,0.2,1945-09-01,0.0659999999999999,0.0179999999999999,9.0,False,False,False,Actual,
1946,Sep,-0.08,1946-09-01,0.0279999999999999,-0.008,9.0,False,False,False,Actual,
1947,Sep,-0.12,1947-09-01,-0.058,-0.005,9.0,False,False,False,Actual,
1948,Sep,-0.14,1948-09-01,-0.12,0.0049999999999999,9.0,False,False,False,Actual,
1949,Sep,-0.15,1949-09-01,-0.094,0.0039999999999999,9.0,False,False,False,Actual,
1950,Sep,-0.11,1950-09-01,-0.056,-0.034,9.0,False,False,False,Actual,
1951,Sep,0.05,1951-09-01,-0.02,-0.065,9.0,False,False,False,Actual,
1952,Sep,0.07,1952-09-01,-0.01,-0.076,9.0,False,False,False,Actual,
1953,Sep,0.04,1953-09-01,-0.01,-0.055,9.0,False,False,False,Actual,
1954,Sep,-0.1,1954-09-01,-0.058,-0.044,9.0,False,False,False,Actual,
1955,Sep,-0.11,1955-09-01,-0.054,-0.035,9.0,False,False,False,Actual,
1956,Sep,-0.19,1956-09-01,-0.068,-0.017,9.0,False,False,False,Actual,
1957,Sep,0.09,1957-09-01,-0.06,-0.014,9.0,False,False,False,Actual,
1958,Sep,-0.03,1958-09-01,-0.024,-0.021,9.0,False,False,False,Actual,
1959,Sep,-0.06,1959-09-01,0.0299999999999999,-0.008,9.0,False,False,False,Actual,
1960,Sep,0.07,1960-09-01,0.0119999999999999,-0.027,9.0,False,False,False,Actual,
1961,Sep,0.08,1961-09-01,0.0519999999999999,-0.031,9.0,False,False,False,Actual,
1962,Sep,0.0,1962-09-01,0.0059999999999999,-0.015,9.0,False,False,False,Actual,
1963,Sep,0.17,1963-09-01,-0.038,-0.03,9.0,False,False,False,Actual,
1964,Sep,-0.29,1964-09-01,-0.06,-0.046,9.0,False,False,False,Actual,
1965,Sep,-0.15,1965-09-01,-0.072,-0.032,9.0,False,False,False,Actual,
1966,Sep,-0.03,1966-09-01,-0.144,-0.027,9.0,False,False,False,Actual,
1967,Sep,-0.06,1967-09-01,-0.07,-0.04,9.0,False,False,False,Actual,
1968,Sep,-0.19,1968-09-01,-0.016,-0.038,9.0,False,False,False,Actual,
1969,Sep,0.08,1969-09-01,-0.02,-0.046,9.0,False,False,False,Actual,
1970,Sep,0.12,1970-09-01,-0.004,-0.025,9.0,False,False,False,Actual,
1971,Sep,-0.05,1971-09-01,0.0519999999999999,-0.012,9.0,False,False,False,Actual,
1972,Sep,0.02,1972-09-01,0.0199999999999999,-0.016,9.0,False,False,False,Actual,
1973,Sep,0.09,1973-09-01,-0.008,-0.008,9.0,False,False,False,Actual,
1974,Sep,-0.08,1974-09-01,-0.012,0.0169999999999999,9.0,False,False,False,Actual,
1975,Sep,-0.02,1975-09-01,-0.012,0.0339999999999999,9.0,False,False,False,Actual,
1976,Sep,-0.07,1976-09-01,-0.018,0.0419999999999999,9.0,False,False,False,Actual,
1977,Sep,0.02,1977-09-01,0.0479999999999999,0.0619999999999999,9.0,False,False,False,Actual,
1978,Sep,0.06,1978-09-01,0.0919999999999999,0.0739999999999999,9.0,False,False,False,Actual,
1979,Sep,0.25,1979-09-01,0.1359999999999999,0.1019999999999999,9.0,False,False,False,Actual,
1980,Sep,0.2,1980-09-01,0.1599999999999999,0.1309999999999999,9.0,False,False,False,Actual,
1981,Sep,0.15,1981-09-01,0.2219999999999999,0.146,9.0,False,False,False,Actual,
1982,Sep,0.14,1982-09-01,0.2139999999999999,0.1559999999999999,9.0,False,False,False,Actual,
1983,Sep,0.37,1983-09-01,0.1999999999999999,0.1889999999999999,9.0,False,False,False,Actual,
1984,Sep,0.21,1984-09-01,0.1759999999999999,0.2199999999999999,9.0,False,False,False,Actual,
1985,Sep,0.13,1985-09-01,0.2179999999999999,0.229,9.0,False,False,False,Actual,
1986,Sep,0.03,1986-09-01,0.2179999999999999,0.2319999999999999,9.0,False,False,False,Actual,
1987,Sep,0.35,1987-09-01,0.2439999999999999,0.261,9.0,False,False,False,Actual,
1988,Sep,0.37,1988-09-01,0.2639999999999999,0.2459999999999999,9.0,False,False,False,Actual,
1989,Sep,0.34,1989-09-01,0.3459999999999999,0.22,9.0,False,False,False,Actual,
1990,Sep,0.23,1990-09-01,0.2739999999999999,0.2299999999999999,9.0,False,False,False,Actual,
1991,Sep,0.44,1991-09-01,0.2219999999999999,0.25,9.0,False,False,False,Actual,
1992,Sep,-0.01,1992-09-01,0.2159999999999999,0.2719999999999999,9.0,False,False,False,Actual,
1993,Sep,0.11,1993-09-01,0.2359999999999999,0.289,9.0,False,False,False,Actual,
1994,Sep,0.31,1994-09-01,0.1979999999999999,0.294,9.0,False,False,False,Actual,
1995,Sep,0.33,1995-09-01,0.3039999999999999,0.299,9.0,False,False,False,Actual,
1996,Sep,0.25,1996-09-01,0.3659999999999999,0.315,9.0,False,False,False,Actual,
1997,Sep,0.52,1997-09-01,0.3819999999999999,0.3219999999999999,9.0,False,False,False,Actual,
1998,Sep,0.42,1998-09-01,0.3939999999999999,0.387,9.0,False,False,False,Actual,
1999,Sep,0.39,1999-09-01,0.4459999999999999,0.438,9.0,False,False,False,Actual,
2000,Sep,0.39,2000-09-01,0.4699999999999999,0.457,9.0,False,False,False,Actual,
2001,Sep,0.51,2001-09-01,0.51,0.496,9.0,False,False,False,Actual,
2002,Sep,0.64,2002-09-01,0.5319999999999999,0.537,9.0,False,False,False,Actual,
2003,Sep,0.62,2003-09-01,0.5979999999999999,0.5459999999999999,9.0,False,False,False,Actual,
2004,Sep,0.5,2004-09-01,0.6279999999999999,0.575,9.0,False,False,False,Actual,
2005,Sep,0.72,2005-09-01,0.6219999999999999,0.599,9.0,False,False,False,Actual,
2006,Sep,0.66,2006-09-01,0.6399999999999999,0.6159999999999999,9.0,False,False,False,Actual,
2008,Sep,0.61,2008-09-01,0.6659999999999999,0.6369999999999999,9.0,False,False,False,Actual,
2009,Sep,0.71,2009-09-01,0.634,0.65,9.0,False,False,False,Actual,
2010,Sep,0.63,2010-09-01,0.6459999999999999,0.6759999999999999,9.0,False,False,False,Actual,
2011,Sep,0.56,2011-09-01,0.6779999999999999,0.71,9.0,False,False,False,Actual,
2012,Sep,0.72,2012-09-01,0.712,0.718,9.0,False,False,False,Actual,
2013,Sep,0.77,2013-09-01,0.754,0.745,9.0,False,False,False,Actual,
2014,Sep,0.88,2014-09-01,0.8019999999999999,0.776,9.0,False,False,False,Actual,
2015,Sep,0.84,2015-09-01,0.844,0.7939999999999999,9.0,False,False,False,Actual,
2018,Sep,0.8,2018-09-01,0.874,0.8789999999999999,9.0,False,False,False,Actual,
2019,Sep,0.93,2019-09-01,0.876,0.7999999999999999,9.0,False,False,False,Actual,
2021,Sep,0.92,2021-09-01,1.004,0.706,9.0,False,False,False,Actual,
2022,Sep,0.89,2022-09-01,0.798,0.605,9.0,False,False,False,Actual,
2023,Sep,1.48,2023-09-01,0.5679999999999998,0.505,9.0,False,False,False,Actual,
1880,Oct,-0.23,1880-10-01,0.3359999999999999,0.396,10.0,False,False,False,Actual,
1881,Oct,-0.22,1881-10-01,0.1339999999999999,0.292,10.0,False,False,False,Actual,
1882,Oct,-0.24,1882-10-01,-0.212,0.1709999999999999,10.0,False,False,False,Actual,
1883,Oct,-0.12,1883-10-01,-0.214,0.0799999999999999,10.0,False,False,False,Actual,
1884,Oct,-0.25,1884-10-01,-0.226,-0.035,10.0,False,False,False,Actual,
1885,Oct,-0.24,1885-10-01,-0.176,-0.208,10.0,False,False,False,Actual,
1886,Oct,-0.28,1886-10-01,-0.204,-0.207,10.0,False,False,False,Actual,
1888,Oct,0.01,1888-10-01,-0.204,-0.199,10.0,False,False,False,Actual,
1889,Oct,-0.26,1889-10-01,-0.2,-0.198,10.0,False,False,False,Actual,
1890,Oct,-0.25,1890-10-01,-0.172,-0.197,10.0,False,False,False,Actual,
1891,Oct,-0.22,1891-10-01,-0.22,-0.167,10.0,False,False,False,Actual,
1892,Oct,-0.14,1892-10-01,-0.19,-0.156,10.0,False,False,False,Actual,
1894,Oct,-0.23,1894-10-01,-0.13,-0.163,10.0,False,False,False,Actual,
1895,Oct,-0.11,1895-10-01,-0.112,-0.168,10.0,False,False,False,Actual,
1896,Oct,0.05,1896-10-01,-0.154,-0.133,10.0,False,False,False,Actual,
1897,Oct,-0.13,1897-10-01,-0.116,-0.137,10.0,False,False,False,Actual,
1898,Oct,-0.35,1898-10-01,-0.076,-0.145,10.0,False,False,False,Actual,
1899,Oct,-0.04,1899-10-01,-0.144,-0.178,10.0,False,False,False,Actual,
1900,Oct,0.09,1900-10-01,-0.178,-0.194,10.0,False,False,False,Actual,
1901,Oct,-0.29,1901-10-01,-0.202,-0.209,10.0,False,False,False,Actual,
1902,Oct,-0.3,1902-10-01,-0.272,-0.2339999999999999,10.0,False,False,False,Actual,
1903,Oct,-0.47,1903-10-01,-0.342,-0.244,10.0,False,False,False,Actual,
1904,Oct,-0.39,1904-10-01,-0.324,-0.253,10.0,False,False,False,Actual,
1905,Oct,-0.26,1905-10-01,-0.31,-0.29,10.0,False,False,False,Actual,
1906,Oct,-0.2,1906-10-01,-0.304,-0.325,10.0,False,False,False,Actual,
1907,Oct,-0.23,1907-10-01,-0.308,-0.354,10.0,False,False,False,Actual,
1908,Oct,-0.44,1908-10-01,-0.308,-0.356,10.0,False,False,False,Actual,
1910,Oct,-0.41,1910-10-01,-0.384,-0.313,10.0,False,False,False,Actual,
1911,Oct,-0.26,1911-10-01,-0.402,-0.299,10.0,False,False,False,Actual,
1912,Oct,-0.58,1912-10-01,-0.322,-0.307,10.0,False,False,False,Actual,
1913,Oct,-0.32,1913-10-01,-0.2900000000000001,-0.332,10.0,False,False,False,Actual,
1914,Oct,-0.04,1914-10-01,-0.306,-0.316,10.0,False,False,False,Actual,
1915,Oct,-0.25,1915-10-01,-0.2800000000000001,-0.293,10.0,False,False,False,Actual,
1916,Oct,-0.34,1916-10-01,-0.23,-0.279,10.0,False,False,False,Actual,
1917,Oct,-0.45,1917-10-01,-0.264,-0.256,10.0,False,False,False,Actual,
1918,Oct,-0.07,1918-10-01,-0.268,-0.23,10.0,False,False,False,Actual,
1919,Oct,-0.21,1919-10-01,-0.206,-0.211,10.0,False,False,False,Actual,
1920,Oct,-0.27,1920-10-01,-0.18,-0.242,10.0,False,False,False,Actual,
1921,Oct,-0.03,1921-10-01,-0.192,-0.235,10.0,False,False,False,Actual,
1922,Oct,-0.32,1922-10-01,-0.22,-0.212,10.0,False,False,False,Actual,
1923,Oct,-0.13,1923-10-01,-0.202,-0.168,10.0,False,False,False,Actual,
1924,Oct,-0.35,1924-10-01,-0.218,-0.18,10.0,False,False,False,Actual,
1925,Oct,-0.18,1925-10-01,-0.156,-0.174,10.0,False,False,False,Actual,
1926,Oct,-0.11,1926-10-01,-0.168,-0.159,10.0,False,False,False,Actual,
1927,Oct,-0.01,1927-10-01,-0.128,-0.151,10.0,False,False,False,Actual,
1928,Oct,-0.19,1928-10-01,-0.116,-0.128,10.0,False,False,False,Actual,
1929,Oct,-0.15,1929-10-01,-0.084,-0.139,10.0,False,False,False,Actual,
1930,Oct,-0.12,1930-10-01,-0.1,-0.11,10.0,False,False,False,Actual,
1931,Oct,0.05,1931-10-01,-0.11,-0.098,10.0,False,False,False,Actual,
1932,Oct,-0.09,1932-10-01,-0.092,-0.09,10.0,False,False,False,Actual,
1933,Oct,-0.24,1933-10-01,-0.08,-0.08,10.0,False,False,False,Actual,
1934,Oct,-0.06,1934-10-01,-0.096,-0.046,10.0,False,False,False,Actual,
1935,Oct,-0.06,1935-10-01,-0.06,-0.035,10.0,False,False,False,Actual,
1936,Oct,-0.03,1936-10-01,0.0179999999999999,-0.012,10.0,False,False,False,Actual,
1937,Oct,0.09,1937-10-01,0.0219999999999999,0.0179999999999999,10.0,False,False,False,Actual,
1938,Oct,0.15,1938-10-01,0.0559999999999999,0.0289999999999999,10.0,False,False,False,Actual,
1939,Oct,-0.04,1939-10-01,0.1319999999999999,0.0759999999999999,10.0,False,False,False,Actual,
1940,Oct,0.11,1940-10-01,0.1179999999999999,0.1079999999999999,10.0,False,False,False,Actual,
1941,Oct,0.35,1941-10-01,0.1339999999999999,0.1329999999999999,10.0,False,False,False,Actual,
1942,Oct,0.02,1942-10-01,0.1939999999999999,0.1279999999999999,10.0,False,False,False,Actual,
1943,Oct,0.23,1943-10-01,0.2099999999999999,0.1259999999999999,10.0,False,False,False,Actual,
1944,Oct,0.26,1944-10-01,0.1239999999999999,0.1059999999999999,10.0,False,False,False,Actual,
1945,Oct,0.19,1945-10-01,0.1339999999999999,0.1029999999999999,10.0,False,False,False,Actual,
1946,Oct,-0.08,1946-10-01,0.0779999999999999,0.0719999999999999,10.0,False,False,False,Actual,
1947,Oct,0.07,1947-10-01,0.0119999999999999,0.0449999999999999,10.0,False,False,False,Actual,
1948,Oct,-0.05,1948-10-01,-0.066,0.0429999999999999,10.0,False,False,False,Actual,
1949,Oct,-0.07,1949-10-01,-0.034,0.0279999999999999,10.0,False,False,False,Actual,
1950,Oct,-0.2,1950-10-01,-0.048,-2.324529457808922e-17,10.0,False,False,False,Actual,
1951,Oct,0.08,1951-10-01,-0.022,-0.024,10.0,False,False,False,Actual,
1952,Oct,0.0,1952-10-01,-0.012,-0.039,10.0,False,False,False,Actual,
1953,Oct,0.08,1953-10-01,0.0179999999999999,-0.045,10.0,False,False,False,Actual,
1954,Oct,-0.02,1954-10-01,-0.044,-0.036,10.0,False,False,False,Actual,
1955,Oct,-0.05,1955-10-01,-0.042,-0.036,10.0,False,False,False,Actual,
1956,Oct,-0.23,1956-10-01,-0.05,-0.01,10.0,False,False,False,Actual,
1957,Oct,0.01,1957-10-01,-0.06,-0.018,10.0,False,False,False,Actual,
1958,Oct,0.04,1958-10-01,-0.038,-0.017,10.0,False,False,False,Actual,
1959,Oct,-0.07,1959-10-01,0.0079999999999999,-0.011,10.0,False,False,False,Actual,
1960,Oct,0.06,1960-10-01,0.0079999999999999,-0.04,10.0,False,False,False,Actual,
1961,Oct,0.0,1961-10-01,0.0279999999999999,-0.04,10.0,False,False,False,Actual,
1962,Oct,0.01,1962-10-01,-0.02,-0.034,10.0,False,False,False,Actual,
1963,Oct,0.14,1963-10-01,-0.042,-0.026,10.0,False,False,False,Actual,
1964,Oct,-0.31,1964-10-01,-0.076,-0.021,10.0,False,False,False,Actual,
1965,Oct,-0.05,1965-10-01,-0.06,-0.005,10.0,False,False,False,Actual,
1966,Oct,-0.17,1966-10-01,-0.07,-0.008,10.0,False,False,False,Actual,
1967,Oct,0.09,1967-10-01,0.0099999999999999,-0.012,10.0,False,False,False,Actual,
1968,Oct,0.09,1968-10-01,0.0259999999999999,-0.005,10.0,False,False,False,Actual,
1969,Oct,0.09,1969-10-01,0.0519999999999999,-0.009,10.0,False,False,False,Actual,
1970,Oct,0.03,1970-10-01,0.0499999999999999,0.0159999999999999,10.0,False,False,False,Actual,
1971,Oct,-0.04,1971-10-01,0.0519999999999999,0.0099999999999999,10.0,False,False,False,Actual,
1972,Oct,0.08,1972-10-01,0.0219999999999999,0.0029999999999999,10.0,False,False,False,Actual,
1973,Oct,0.1,1973-10-01,-0.006,-0.003,10.0,False,False,False,Actual,
1974,Oct,-0.06,1974-10-01,-0.046,-0.009,10.0,False,False,False,Actual,
1975,Oct,-0.11,1975-10-01,-0.056,0.0079999999999999,10.0,False,False,False,Actual,
1976,Oct,-0.24,1976-10-01,-0.07,0.0179999999999999,10.0,False,False,False,Actual,
1977,Oct,0.03,1977-10-01,-0.006,0.0339999999999999,10.0,False,False,False,Actual,
1978,Oct,0.03,1978-10-01,0.0419999999999999,0.0389999999999999,10.0,False,False,False,Actual,
1979,Oct,0.26,1979-10-01,0.1139999999999999,0.0459999999999999,10.0,False,False,False,Actual,
